"","Date","Source","Site.ID","POC","Daily.Max.1.hour.NO2.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"76","03/18/2021","AQS",360050110,1,44.4,"ppb",42,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"77","03/19/2021","AQS",360050110,1,22.3,"ppb",21,"IS 52",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"78","03/20/2021","AQS",360050110,1,49.6,"ppb",46,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"79","03/21/2021","AQS",360050110,1,46.8,"ppb",43,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"80","03/22/2021","AQS",360050110,1,50.8,"ppb",47,"IS 52",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"81","03/23/2021","AQS",360050110,1,36.2,"ppb",34,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"82","03/24/2021","AQS",360050110,1,37.1,"ppb",35,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"83","03/25/2021","AQS",360050110,1,36.9,"ppb",34,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"84","03/26/2021","AQS",360050110,1,33.8,"ppb",31,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"85","03/27/2021","AQS",360050110,1,23.2,"ppb",22,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"86","03/28/2021","AQS",360050110,1,28.9,"ppb",26,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"87","03/29/2021","AQS",360050110,1,18.1,"ppb",17,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"88","03/30/2021","AQS",360050110,1,40.5,"ppb",38,"IS 52",18,75,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"89","03/31/2021","AQS",360050110,1,34.3,"ppb",32,"IS 52",23,96,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"90","04/01/2021","AQS",360050110,1,31.6,"ppb",29,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"91","04/02/2021","AQS",360050110,1,13.5,"ppb",12,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"92","04/03/2021","AQS",360050110,1,43,"ppb",41,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"93","04/04/2021","AQS",360050110,1,32.6,"ppb",30,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"94","04/05/2021","AQS",360050110,1,21.8,"ppb",20,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"95","04/06/2021","AQS",360050110,1,46.2,"ppb",43,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"96","04/07/2021","AQS",360050110,1,34.7,"ppb",32,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"97","04/08/2021","AQS",360050110,1,47.2,"ppb",44,"IS 52",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"98","04/09/2021","AQS",360050110,1,32.3,"ppb",30,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"99","04/10/2021","AQS",360050110,1,31.9,"ppb",29,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"100","04/11/2021","AQS",360050110,1,33.3,"ppb",31,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"101","04/12/2021","AQS",360050110,1,23.1,"ppb",22,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"102","04/13/2021","AQS",360050110,1,26.3,"ppb",25,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"103","04/14/2021","AQS",360050110,1,36.8,"ppb",34,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"104","04/15/2021","AQS",360050110,1,29.3,"ppb",27,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"105","04/16/2021","AQS",360050110,1,25,"ppb",24,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"106","04/17/2021","AQS",360050110,1,13.4,"ppb",12,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"107","04/18/2021","AQS",360050110,1,45.1,"ppb",42,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"108","04/19/2021","AQS",360050110,1,50.8,"ppb",47,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"109","04/20/2021","AQS",360050110,1,39.1,"ppb",37,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"110","04/21/2021","AQS",360050110,1,43.6,"ppb",41,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"111","04/22/2021","AQS",360050110,1,14.5,"ppb",13,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"112","04/23/2021","AQS",360050110,1,21,"ppb",20,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"113","04/24/2021","AQS",360050110,1,26.6,"ppb",25,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"114","04/25/2021","AQS",360050110,1,20.4,"ppb",19,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"115","04/26/2021","AQS",360050110,1,11.6,"ppb",10,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"116","04/27/2021","AQS",360050110,1,40.7,"ppb",38,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"117","04/28/2021","AQS",360050110,1,43.7,"ppb",41,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"118","04/29/2021","AQS",360050110,1,57.7,"ppb",54,"IS 52",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"119","04/30/2021","AQS",360050110,1,8.8,"ppb",8,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"120","05/01/2021","AQS",360050110,1,22.9,"ppb",21,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"121","05/02/2021","AQS",360050110,1,18.8,"ppb",17,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"122","05/03/2021","AQS",360050110,1,25.7,"ppb",24,"IS 52",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"123","05/04/2021","AQS",360050110,1,20.6,"ppb",19,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"124","05/05/2021","AQS",360050110,1,34.6,"ppb",32,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"125","05/06/2021","AQS",360050110,1,12.1,"ppb",11,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"126","05/07/2021","AQS",360050110,1,15.2,"ppb",14,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"127","05/08/2021","AQS",360050110,1,19.2,"ppb",18,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"128","05/09/2021","AQS",360050110,1,22.9,"ppb",21,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"129","05/10/2021","AQS",360050110,1,25,"ppb",24,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"130","05/11/2021","AQS",360050110,1,27.4,"ppb",25,"IS 52",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"131","05/12/2021","AQS",360050110,1,25.1,"ppb",24,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"132","05/13/2021","AQS",360050110,1,22.9,"ppb",21,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"133","05/14/2021","AQS",360050110,1,29.8,"ppb",27,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"134","05/15/2021","AQS",360050110,1,27.8,"ppb",25,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"135","05/16/2021","AQS",360050110,1,30.6,"ppb",28,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"136","05/17/2021","AQS",360050110,1,27.8,"ppb",25,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"137","05/18/2021","AQS",360050110,1,28.6,"ppb",26,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"138","05/19/2021","AQS",360050110,1,26.6,"ppb",25,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"139","05/20/2021","AQS",360050110,1,33.4,"ppb",31,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"140","05/21/2021","AQS",360050110,1,32.7,"ppb",30,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"141","05/22/2021","AQS",360050110,1,36.7,"ppb",34,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"142","05/23/2021","AQS",360050110,1,6.8,"ppb",6,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"143","05/24/2021","AQS",360050110,1,11.9,"ppb",10,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"144","05/25/2021","AQS",360050110,1,21.4,"ppb",20,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"145","05/26/2021","AQS",360050110,1,22.9,"ppb",21,"IS 52",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"146","05/27/2021","AQS",360050110,1,11.9,"ppb",10,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"147","05/28/2021","AQS",360050110,1,11.6,"ppb",10,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"148","05/29/2021","AQS",360050110,1,6.6,"ppb",6,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"149","05/30/2021","AQS",360050110,1,10,"ppb",9,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"150","05/31/2021","AQS",360050110,1,27.6,"ppb",25,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"151","06/01/2021","AQS",360050110,1,31.9,"ppb",29,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"152","06/02/2021","AQS",360050110,1,36.9,"ppb",34,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"153","06/03/2021","AQS",360050110,1,29.9,"ppb",27,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"154","06/04/2021","AQS",360050110,1,46.5,"ppb",43,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"155","06/05/2021","AQS",360050110,1,25.6,"ppb",24,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"156","06/06/2021","AQS",360050110,1,25,"ppb",24,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"157","06/07/2021","AQS",360050110,1,39.1,"ppb",37,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"158","06/08/2021","AQS",360050110,1,30.8,"ppb",28,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"159","06/09/2021","AQS",360050110,1,23.2,"ppb",22,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"160","06/10/2021","AQS",360050110,1,13.7,"ppb",12,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"161","06/11/2021","AQS",360050110,1,19,"ppb",18,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"162","06/12/2021","AQS",360050110,1,21,"ppb",20,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"163","06/13/2021","AQS",360050110,1,22.5,"ppb",21,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"164","06/14/2021","AQS",360050110,1,23,"ppb",22,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"165","06/15/2021","AQS",360050110,1,27.5,"ppb",25,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"166","06/16/2021","AQS",360050110,1,8.6,"ppb",8,"IS 52",21,88,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"167","06/17/2021","AQS",360050110,1,19.5,"ppb",18,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"168","06/18/2021","AQS",360050110,1,30.3,"ppb",28,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"169","06/19/2021","AQS",360050110,1,15.5,"ppb",14,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"170","06/20/2021","AQS",360050110,1,23.6,"ppb",22,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"171","06/21/2021","AQS",360050110,1,19.1,"ppb",18,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"172","06/22/2021","AQS",360050110,1,15.6,"ppb",14,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"173","06/23/2021","AQS",360050110,1,22.3,"ppb",21,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"174","06/24/2021","AQS",360050110,1,35.7,"ppb",33,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"175","06/25/2021","AQS",360050110,1,17,"ppb",16,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"176","06/26/2021","AQS",360050110,1,11.5,"ppb",10,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"177","06/27/2021","AQS",360050110,1,14.5,"ppb",13,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"178","06/28/2021","AQS",360050110,1,24.6,"ppb",23,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"179","06/29/2021","AQS",360050110,1,16.8,"ppb",15,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"180","06/30/2021","AQS",360050110,1,22.5,"ppb",21,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"181","07/25/2021","AQS",360050110,1,15.4,"ppb",14,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"182","07/26/2021","AQS",360050110,1,35.8,"ppb",33,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"183","07/27/2021","AQS",360050110,1,42.4,"ppb",40,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"184","07/28/2021","AQS",360050110,1,12.6,"ppb",11,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"185","07/29/2021","AQS",360050110,1,21.3,"ppb",20,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"186","07/30/2021","AQS",360050110,1,12.8,"ppb",11,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"187","07/31/2021","AQS",360050110,1,18.9,"ppb",17,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"188","08/01/2021","AQS",360050110,1,28.4,"ppb",26,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"189","08/02/2021","AQS",360050110,1,18.3,"ppb",17,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"190","08/03/2021","AQS",360050110,1,28.9,"ppb",26,"IS 52",20,83,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"191","08/04/2021","AQS",360050110,1,34,"ppb",32,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"192","08/05/2021","AQS",360050110,1,21.4,"ppb",20,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"193","08/06/2021","AQS",360050110,1,31.3,"ppb",29,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"194","08/07/2021","AQS",360050110,1,19.5,"ppb",18,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"195","08/08/2021","AQS",360050110,1,10.9,"ppb",9,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"196","08/09/2021","AQS",360050110,1,18.1,"ppb",17,"IS 52",22,92,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"197","08/10/2021","AQS",360050110,1,33.3,"ppb",31,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"198","08/11/2021","AQS",360050110,1,25.8,"ppb",24,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"199","08/12/2021","AQS",360050110,1,35.2,"ppb",33,"IS 52",24,100,42602,"Nitrogen dioxide (NO2)",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
