"","Date","Source","Site.ID","POC","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"66","03/10/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"67","03/11/2021","AQS",360050110,1,0.031,"ppm",29,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"68","03/12/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"69","03/13/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"70","03/14/2021","AQS",360050110,1,0.041,"ppm",38,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"71","03/15/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"72","03/16/2021","AQS",360050110,1,0.027,"ppm",25,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"73","03/17/2021","AQS",360050110,1,0.019,"ppm",18,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"74","03/18/2021","AQS",360050110,1,0.03,"ppm",28,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"75","03/19/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"76","03/20/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"77","03/21/2021","AQS",360050110,1,0.041,"ppm",38,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"78","03/22/2021","AQS",360050110,1,0.043,"ppm",40,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"79","03/23/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"80","03/24/2021","AQS",360050110,1,0.02,"ppm",19,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"81","03/25/2021","AQS",360050110,1,0.016,"ppm",15,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"82","03/26/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"83","03/27/2021","AQS",360050110,1,0.043,"ppm",40,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"84","03/28/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"85","03/29/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"86","03/30/2021","AQS",360050110,1,0.043,"ppm",40,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"87","03/31/2021","AQS",360050110,1,0.031,"ppm",29,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"88","04/01/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"89","04/02/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"90","04/03/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"91","04/04/2021","AQS",360050110,1,0.045,"ppm",42,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"92","04/05/2021","AQS",360050110,1,0.047,"ppm",44,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"93","04/06/2021","AQS",360050110,1,0.049,"ppm",45,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"94","04/07/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"95","04/08/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",15,88,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"96","04/09/2021","AQS",360050110,1,0.028,"ppm",26,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"97","04/10/2021","AQS",360050110,1,0.028,"ppm",26,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"98","04/11/2021","AQS",360050110,1,0.034,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"99","04/12/2021","AQS",360050110,1,0.025,"ppm",23,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"100","04/13/2021","AQS",360050110,1,0.042,"ppm",39,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"101","04/14/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"102","04/15/2021","AQS",360050110,1,0.029,"ppm",27,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"103","04/16/2021","AQS",360050110,1,0.025,"ppm",23,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"104","04/17/2021","AQS",360050110,1,0.034,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"105","04/18/2021","AQS",360050110,1,0.035,"ppm",32,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"106","04/19/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"107","04/20/2021","AQS",360050110,1,0.047,"ppm",44,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"108","04/21/2021","AQS",360050110,1,0.035,"ppm",32,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"109","04/22/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"110","04/23/2021","AQS",360050110,1,0.049,"ppm",45,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"111","04/24/2021","AQS",360050110,1,0.058,"ppm",61,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"112","04/25/2021","AQS",360050110,1,0.05,"ppm",46,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"113","04/26/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"114","04/27/2021","AQS",360050110,1,0.046,"ppm",43,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"115","04/28/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"116","04/29/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"117","04/30/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"118","05/01/2021","AQS",360050110,1,0.039,"ppm",36,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"119","05/02/2021","AQS",360050110,1,0.05,"ppm",46,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"120","05/03/2021","AQS",360050110,1,0.035,"ppm",32,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"121","05/04/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"122","05/05/2021","AQS",360050110,1,0.022,"ppm",20,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"123","05/06/2021","AQS",360050110,1,0.035,"ppm",32,"IS 52",13,76,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"124","05/07/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"125","05/08/2021","AQS",360050110,1,0.031,"ppm",29,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"126","05/09/2021","AQS",360050110,1,0.037,"ppm",34,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"127","05/10/2021","AQS",360050110,1,0.033,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"128","05/11/2021","AQS",360050110,1,0.043,"ppm",40,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"129","05/12/2021","AQS",360050110,1,0.035,"ppm",32,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"130","05/13/2021","AQS",360050110,1,0.043,"ppm",40,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"131","05/14/2021","AQS",360050110,1,0.047,"ppm",44,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"132","05/15/2021","AQS",360050110,1,0.048,"ppm",44,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"133","05/16/2021","AQS",360050110,1,0.051,"ppm",47,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"134","05/17/2021","AQS",360050110,1,0.057,"ppm",58,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"135","05/18/2021","AQS",360050110,1,0.065,"ppm",84,"IS 52",15,88,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"136","05/19/2021","AQS",360050110,1,0.061,"ppm",71,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"137","05/20/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"138","05/21/2021","AQS",360050110,1,0.041,"ppm",38,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"139","05/22/2021","AQS",360050110,1,0.06,"ppm",67,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"140","05/23/2021","AQS",360050110,1,0.042,"ppm",39,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"141","05/24/2021","AQS",360050110,1,0.037,"ppm",34,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"142","05/25/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"143","05/26/2021","AQS",360050110,1,0.05,"ppm",46,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"144","05/27/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"145","05/28/2021","AQS",360050110,1,0.037,"ppm",34,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"146","05/29/2021","AQS",360050110,1,0.03,"ppm",28,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"147","05/30/2021","AQS",360050110,1,0.021,"ppm",19,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"148","05/31/2021","AQS",360050110,1,0.026,"ppm",24,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"149","06/01/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"150","06/02/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"151","06/03/2021","AQS",360050110,1,0.016,"ppm",15,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"152","06/04/2021","AQS",360050110,1,0.032,"ppm",30,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"153","06/05/2021","AQS",360050110,1,0.07,"ppm",100,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"154","06/06/2021","AQS",360050110,1,0.074,"ppm",112,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"155","06/07/2021","AQS",360050110,1,0.049,"ppm",45,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"156","06/08/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"157","06/09/2021","AQS",360050110,1,0.053,"ppm",49,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"158","06/10/2021","AQS",360050110,1,0.05,"ppm",46,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"159","06/11/2021","AQS",360050110,1,0.032,"ppm",30,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"160","06/12/2021","AQS",360050110,1,0.031,"ppm",29,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"161","06/13/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"162","06/14/2021","AQS",360050110,1,0.028,"ppm",26,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"163","06/15/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"164","06/16/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"165","06/17/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"166","06/18/2021","AQS",360050110,1,0.066,"ppm",87,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"167","06/19/2021","AQS",360050110,1,0.059,"ppm",64,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"168","06/20/2021","AQS",360050110,1,0.06,"ppm",67,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"169","06/21/2021","AQS",360050110,1,0.03,"ppm",28,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"170","06/22/2021","AQS",360050110,1,0.023,"ppm",21,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"171","06/23/2021","AQS",360050110,1,0.037,"ppm",34,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"172","06/24/2021","AQS",360050110,1,0.043,"ppm",40,"IS 52",13,76,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"173","06/25/2021","AQS",360050110,1,0.045,"ppm",42,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"174","06/26/2021","AQS",360050110,1,0.018,"ppm",17,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"175","06/27/2021","AQS",360050110,1,0.03,"ppm",28,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"176","06/28/2021","AQS",360050110,1,0.05,"ppm",46,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"177","06/29/2021","AQS",360050110,1,0.069,"ppm",97,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"178","06/30/2021","AQS",360050110,1,0.061,"ppm",71,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"179","07/01/2021","AQS",360050110,1,0.036,"ppm",33,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"180","07/02/2021","AQS",360050110,1,0.034,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"181","07/03/2021","AQS",360050110,1,0.013,"ppm",12,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"182","07/04/2021","AQS",360050110,1,0.039,"ppm",36,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"183","07/05/2021","AQS",360050110,1,0.046,"ppm",43,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"184","07/06/2021","AQS",360050110,1,0.064,"ppm",80,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"185","07/07/2021","AQS",360050110,1,0.067,"ppm",90,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"186","07/08/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",14,82,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"187","07/09/2021","AQS",360050110,1,0.034,"ppm",31,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"188","07/10/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"189","07/11/2021","AQS",360050110,1,0.045,"ppm",42,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"190","07/12/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"191","07/13/2021","AQS",360050110,1,0.028,"ppm",26,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"192","07/14/2021","AQS",360050110,1,0.053,"ppm",49,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"193","07/15/2021","AQS",360050110,1,0.065,"ppm",84,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"194","07/16/2021","AQS",360050110,1,0.065,"ppm",84,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"195","07/17/2021","AQS",360050110,1,0.047,"ppm",44,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"196","07/18/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"197","07/19/2021","AQS",360050110,1,0.032,"ppm",30,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"198","07/20/2021","AQS",360050110,1,0.054,"ppm",50,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"199","07/21/2021","AQS",360050110,1,0.053,"ppm",49,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"200","07/22/2021","AQS",360050110,1,0.04,"ppm",37,"IS 52",15,88,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"201","07/23/2021","AQS",360050110,1,0.038,"ppm",35,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"202","07/24/2021","AQS",360050110,1,0.05,"ppm",46,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
"203","07/25/2021","AQS",360050110,1,0.044,"ppm",41,"IS 52",17,100,44201,"Ozone",35620,"New York-Newark-Jersey City, NY-NJ-PA",36,"New York",5,"Bronx",40.816,-73.902
